Product ID,Product Name,Category,Subcategory,Units Sold,Manufacturing Price (INR),Sale Price (INR),Profit (INR),Country,State,City,Date of Purchase,Ratings
198247,Ledberg LED Strip,Home Decor,Lighting,48,6026.6,8520.42,2493.82,India,Karnataka,Bangalore,04-04-2024,4.2
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,46,1619.71,2087.83,468.12,India,Karnataka,Bangalore,15-03-2023,3.1
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,14,6948.8,9114.37,2165.57,India,Karnataka,Bangalore,27-04-2024,4.4
770488,Kivik Sofa,Furniture,Living Room Furniture,7,6504.67,8169.87,1665.2,India,Tamil Nadu,Chennai,08-04-2024,4.6
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,27,8024.04,9931.34,1907.3,India,Delhi,New Delhi,08-04-2024,3.4
388390,Pax Wardrobe,Furniture,Bedroom Furniture,25,6662,9554.32,2892.32,India,Karnataka,Bangalore,11-10-2023,3.5
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,28,1805.22,2772.37,967.15,India,Delhi,New Delhi,01-07-2024,4.6
216740,Poang Armchair,Furniture,Living Room Furniture,30,9667.15,12049.87,2382.72,India,Telangana,Hyderabad,02-05-2023,3.3
872247,Bekant Desk,Furniture,Office Furniture,28,1671.47,2946.01,1274.54,India,Karnataka,Bangalore,13-12-2023,3.9
207474,Markus Office Chair,Furniture,Office Furniture,15,8263.85,11238.56,2974.71,India,Telangana,Hyderabad,29-10-2023,4.9
872247,Bekant Desk,Furniture,Office Furniture,31,4989.26,6751.51,1762.25,India,Karnataka,Bangalore,06-12-2024,4.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,36,10133.78,10886.17,752.39,India,Karnataka,Bangalore,27-06-2024,3.7
872247,Bekant Desk,Furniture,Office Furniture,7,6677,8072.16,1395.16,India,Telangana,Hyderabad,27-01-2025,3.8
126226,Lack Coffee Table,Furniture,Living Room Furniture,7,6249.55,7116.29,866.74,India,West Bengal,Kolkata,01-09-2024,4.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,37,11025.65,13921.83,2896.18,India,West Bengal,Kolkata,22-12-2023,3
770488,Kivik Sofa,Furniture,Living Room Furniture,50,8511.9,8900.93,389.03,India,Delhi,New Delhi,02-12-2024,3.2
207474,Markus Office Chair,Furniture,Office Furniture,49,7962.34,10341.61,2379.27,India,Telangana,Hyderabad,08-01-2025,4.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,37,6539.18,7639.5,1100.32,India,West Bengal,Kolkata,10-08-2024,3.5
216740,Poang Armchair,Furniture,Living Room Furniture,23,9740.85,11525.88,1785.03,India,Delhi,New Delhi,08-03-2023,3.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,45,1955.38,3761.88,1806.5,India,Maharashtra,Mumbai,08-09-2023,4.7
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,27,11256.91,12727.74,1470.83,India,Tamil Nadu,Chennai,08-05-2024,5
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,9,5592.05,6113.47,521.42,India,Telangana,Hyderabad,27-09-2023,3.5
198247,Ledberg LED Strip,Home Decor,Lighting,8,6380.04,9500.95,3120.91,India,Tamil Nadu,Chennai,28-10-2023,3.2
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,8,3642.83,5903.26,2260.43,India,West Bengal,Kolkata,18-04-2023,4.3
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,31,6121.15,8498.83,2377.68,India,Maharashtra,Mumbai,20-04-2024,3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,27,6118.19,7332.4,1214.21,India,Karnataka,Bangalore,26-02-2024,4.2
770488,Kivik Sofa,Furniture,Living Room Furniture,45,8086.31,10328.87,2242.56,India,Tamil Nadu,Chennai,12-07-2023,3.3
877573,Malm Bed Frame,Furniture,Bedroom Furniture,37,2183.6,4117.04,1933.44,India,Telangana,Hyderabad,28-05-2023,3.5
216740,Poang Armchair,Furniture,Living Room Furniture,12,5362.55,6249.02,886.47,India,Telangana,Hyderabad,21-06-2024,3.1
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,40,2765.98,5302.72,2536.74,India,Karnataka,Bangalore,06-02-2024,3.7
207474,Markus Office Chair,Furniture,Office Furniture,28,4396.83,5965.4,1568.57,India,Telangana,Hyderabad,21-07-2023,3.8
356788,Billy Bookshelf,Furniture,Living Room Furniture,3,9583.19,11688.26,2105.07,India,Delhi,New Delhi,16-11-2024,3.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,5,3848.11,5899.41,2051.3,India,Karnataka,Bangalore,22-04-2023,3.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,36,11096.93,14292.96,3196.03,India,Telangana,Hyderabad,26-10-2023,4.8
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,11,10551.03,11772.53,1221.5,India,Tamil Nadu,Chennai,14-11-2024,3.3
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,21,5975.56,8961.48,2985.92,India,Delhi,New Delhi,04-04-2024,4.7
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,19,8197.12,9076.47,879.35,India,Tamil Nadu,Chennai,09-11-2023,4.2
388390,Pax Wardrobe,Furniture,Bedroom Furniture,15,11140.13,12268.52,1128.39,India,Maharashtra,Mumbai,27-04-2023,4.8
198247,Ledberg LED Strip,Home Decor,Lighting,48,2820.66,4841.95,2021.29,India,Telangana,Hyderabad,11-09-2024,4.6
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,33,11175.84,12642.64,1466.8,India,Maharashtra,Mumbai,01-09-2023,3.7
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,17,5442.15,6003.04,560.89,India,Maharashtra,Mumbai,17-04-2024,3.9
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,15,2999.91,4080.04,1080.13,India,Karnataka,Bangalore,22-07-2023,4.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,48,6694.8,9702.31,3007.51,India,Maharashtra,Mumbai,15-10-2024,3.7
216740,Poang Armchair,Furniture,Living Room Furniture,50,2497.61,5259.71,2762.1,India,Maharashtra,Mumbai,27-12-2023,4.4
126226,Lack Coffee Table,Furniture,Living Room Furniture,11,1993.27,4185.08,2191.81,India,Delhi,New Delhi,14-11-2024,3.2
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,24,3011.93,5344.38,2332.45,India,Telangana,Hyderabad,07-04-2024,4.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,25,3975.38,5311.13,1335.75,India,Delhi,New Delhi,15-09-2024,3.6
356788,Billy Bookshelf,Furniture,Living Room Furniture,35,4123.7,5941.83,1818.13,India,Maharashtra,Mumbai,24-10-2024,4
126226,Lack Coffee Table,Furniture,Living Room Furniture,12,6236.83,8047.52,1810.69,India,Karnataka,Bangalore,24-05-2024,3.9
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,30,1018.29,2415.64,1397.35,India,Tamil Nadu,Chennai,18-05-2024,4.8
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,41,6271.38,7907.39,1636.01,India,Delhi,New Delhi,05-07-2024,3.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,8,5188.94,7408.86,2219.92,India,West Bengal,Kolkata,10-06-2024,5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,4,7119.25,8528.25,1409,India,Telangana,Hyderabad,04-04-2024,4.5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,3,8302.07,9434.31,1132.24,India,Telangana,Hyderabad,17-02-2023,4.7
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,40,7890.05,9164.34,1274.29,India,Tamil Nadu,Chennai,15-05-2024,4.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,9,1678.42,4737.69,3059.27,India,Karnataka,Bangalore,18-01-2025,4.7
872247,Bekant Desk,Furniture,Office Furniture,8,10648.01,12506.99,1858.98,India,West Bengal,Kolkata,21-06-2024,4.9
356788,Billy Bookshelf,Furniture,Living Room Furniture,31,10426.91,11188.15,761.24,India,West Bengal,Kolkata,02-11-2024,4.4
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,42,2350.42,4059.76,1709.34,India,West Bengal,Kolkata,19-07-2024,3.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,44,6786.98,8859.94,2072.96,India,West Bengal,Kolkata,23-08-2023,4.3
207474,Markus Office Chair,Furniture,Office Furniture,20,3139.42,5971.55,2832.13,India,Tamil Nadu,Chennai,19-02-2023,3.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,14,2824.17,4155.95,1331.78,India,Tamil Nadu,Chennai,17-06-2023,4.7
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,41,7200.34,9366.88,2166.54,India,Delhi,New Delhi,28-08-2023,3.6
216740,Poang Armchair,Furniture,Living Room Furniture,26,5695.25,7335.76,1640.51,India,Karnataka,Bangalore,26-07-2024,3.4
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,2,2825.66,4871.44,2045.78,India,Telangana,Hyderabad,11-09-2024,4.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,34,10609.55,11095.02,485.47,India,West Bengal,Kolkata,24-09-2023,3.2
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,45,9744.49,11540.98,1796.49,India,West Bengal,Kolkata,12-01-2025,4.5
388390,Pax Wardrobe,Furniture,Bedroom Furniture,40,2855.36,3944.65,1089.29,India,Tamil Nadu,Chennai,18-10-2023,4.3
207474,Markus Office Chair,Furniture,Office Furniture,14,4458.87,6316.57,1857.7,India,Karnataka,Bangalore,27-10-2023,4.7
872247,Bekant Desk,Furniture,Office Furniture,21,3290.44,3906.09,615.65,India,West Bengal,Kolkata,01-02-2023,3.2
877573,Malm Bed Frame,Furniture,Bedroom Furniture,39,9002.42,11659.04,2656.62,India,Telangana,Hyderabad,17-06-2023,4.1
329259,Vindum High-Pile Rug,Home Decor,Textiles,16,3258.75,3989.3,730.55,India,Karnataka,Bangalore,03-12-2024,3.8
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,3,8871.63,11869.09,2997.46,India,Karnataka,Bangalore,19-05-2023,4.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,32,7846.84,9911.28,2064.44,India,West Bengal,Kolkata,11-04-2024,4.7
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,34,658.34,2576.28,1917.94,India,Telangana,Hyderabad,21-06-2024,5
770488,Kivik Sofa,Furniture,Living Room Furniture,7,7538.27,7962.11,423.84,India,West Bengal,Kolkata,05-12-2023,4.2
770488,Kivik Sofa,Furniture,Living Room Furniture,45,7348.7,9298.65,1949.95,India,Karnataka,Bangalore,23-03-2023,4.5
329259,Vindum High-Pile Rug,Home Decor,Textiles,47,9140.34,11824,2683.66,India,Maharashtra,Mumbai,18-05-2023,3.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,9,1601.5,4124.06,2522.56,India,Delhi,New Delhi,25-08-2024,4.7
198247,Ledberg LED Strip,Home Decor,Lighting,7,9918.49,11325.29,1406.8,India,Delhi,New Delhi,02-06-2024,3.7
770488,Kivik Sofa,Furniture,Living Room Furniture,9,7561.41,9099.19,1537.78,India,West Bengal,Kolkata,20-02-2023,3.4
329259,Vindum High-Pile Rug,Home Decor,Textiles,10,2184.28,3272.2,1087.92,India,West Bengal,Kolkata,09-04-2023,3.2
872247,Bekant Desk,Furniture,Office Furniture,45,5576.1,8261.59,2685.49,India,Maharashtra,Mumbai,29-08-2024,3.1
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,2,6504.3,8765.03,2260.73,India,Telangana,Hyderabad,15-03-2024,4.9
216740,Poang Armchair,Furniture,Living Room Furniture,45,2305.03,4058.82,1753.79,India,West Bengal,Kolkata,14-07-2023,3
216740,Poang Armchair,Furniture,Living Room Furniture,4,10792.87,12130.51,1337.64,India,Karnataka,Bangalore,16-11-2023,4.2
770488,Kivik Sofa,Furniture,Living Room Furniture,10,8110.36,9946.53,1836.17,India,Tamil Nadu,Chennai,20-12-2023,4.9
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,22,6433.1,8178.37,1745.27,India,Delhi,New Delhi,15-01-2024,3.9
877573,Malm Bed Frame,Furniture,Bedroom Furniture,41,9298.95,11945.84,2646.89,India,Tamil Nadu,Chennai,19-10-2023,4.2
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,19,1391.66,2956.73,1565.07,India,Delhi,New Delhi,30-05-2023,4.6
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,22,5863.85,8983.55,3119.7,India,Karnataka,Bangalore,11-11-2023,4.5
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,27,1678.92,3875.64,2196.72,India,Karnataka,Bangalore,27-09-2023,3.2
877573,Malm Bed Frame,Furniture,Bedroom Furniture,24,9279.22,10950.81,1671.59,India,Telangana,Hyderabad,10-08-2024,4
198247,Ledberg LED Strip,Home Decor,Lighting,46,3168.57,3960.77,792.2,India,West Bengal,Kolkata,06-10-2023,3
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,38,4018.71,6061.06,2042.35,India,Delhi,New Delhi,22-09-2024,4.9
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,37,8397.16,11042.88,2645.72,India,West Bengal,Kolkata,12-04-2024,4.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,47,8153.31,9226.99,1073.68,India,Telangana,Hyderabad,05-05-2024,4.6
198247,Ledberg LED Strip,Home Decor,Lighting,41,4859.86,6296.68,1436.82,India,Tamil Nadu,Chennai,03-04-2023,4.5
207474,Markus Office Chair,Furniture,Office Furniture,40,5591.58,7144.1,1552.52,India,West Bengal,Kolkata,14-12-2024,4.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,50,4366.54,6139.18,1772.64,India,Delhi,New Delhi,09-03-2023,4.9
216740,Poang Armchair,Furniture,Living Room Furniture,40,2856.05,4361.5,1505.45,India,Tamil Nadu,Chennai,28-05-2023,3.2
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,42,8088.83,9536.01,1447.18,India,Maharashtra,Mumbai,30-05-2023,5
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,39,4761.56,7571.1,2809.54,India,West Bengal,Kolkata,04-09-2024,4.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,43,2457.94,5585.37,3127.43,India,Karnataka,Bangalore,21-05-2024,4.8
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,8,4638.5,6356.2,1717.7,India,Telangana,Hyderabad,07-03-2023,3.1
388390,Pax Wardrobe,Furniture,Bedroom Furniture,38,7466,9007.76,1541.76,India,Tamil Nadu,Chennai,04-07-2024,3.2
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,37,7387.43,10179.88,2792.45,India,Tamil Nadu,Chennai,01-04-2023,3.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,28,3453.02,4772.96,1319.94,India,Tamil Nadu,Chennai,27-08-2023,3.4
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,37,7978.95,9608.44,1629.49,India,Delhi,New Delhi,07-01-2024,3.4
872247,Bekant Desk,Furniture,Office Furniture,35,3421.2,5237.11,1815.91,India,Tamil Nadu,Chennai,25-06-2024,4
216740,Poang Armchair,Furniture,Living Room Furniture,11,9842.67,11179.57,1336.9,India,Maharashtra,Mumbai,23-12-2023,4
329259,Vindum High-Pile Rug,Home Decor,Textiles,25,3521.89,5656.37,2134.48,India,Tamil Nadu,Chennai,09-02-2024,3.8
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,6,5295.63,7736.88,2441.25,India,Maharashtra,Mumbai,13-05-2024,4.7
216740,Poang Armchair,Furniture,Living Room Furniture,25,9258.97,10391.61,1132.64,India,Maharashtra,Mumbai,06-01-2024,4.3
126226,Lack Coffee Table,Furniture,Living Room Furniture,21,2296.27,5182.55,2886.28,India,Telangana,Hyderabad,15-12-2023,4
198247,Ledberg LED Strip,Home Decor,Lighting,42,8489.96,9302.13,812.17,India,Tamil Nadu,Chennai,28-08-2023,4.3
872247,Bekant Desk,Furniture,Office Furniture,32,8604.39,9351.27,746.88,India,Maharashtra,Mumbai,14-07-2023,4.4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,47,8631.93,9509.46,877.53,India,Karnataka,Bangalore,05-09-2024,3.3
770488,Kivik Sofa,Furniture,Living Room Furniture,6,10011.98,13096.65,3084.67,India,West Bengal,Kolkata,29-02-2024,4.8
356788,Billy Bookshelf,Furniture,Living Room Furniture,45,3132.23,4322.11,1189.88,India,West Bengal,Kolkata,26-04-2023,4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,5,4095.88,4955.05,859.17,India,Delhi,New Delhi,23-10-2023,3.3
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,46,3710.24,5886.59,2176.35,India,Delhi,New Delhi,27-12-2023,3.9
126226,Lack Coffee Table,Furniture,Living Room Furniture,1,5556.09,7233.31,1677.22,India,Tamil Nadu,Chennai,24-04-2023,3.2
329259,Vindum High-Pile Rug,Home Decor,Textiles,1,6948.24,8549.69,1601.45,India,Karnataka,Bangalore,05-09-2023,4
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,30,9714.23,11930.84,2216.61,India,Karnataka,Bangalore,07-07-2024,3.4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,43,10025.46,10520.73,495.27,India,Maharashtra,Mumbai,07-07-2024,4.9
198247,Ledberg LED Strip,Home Decor,Lighting,4,4535.25,5062.28,527.03,India,Delhi,New Delhi,02-05-2024,4.6
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,19,1839.02,2646.61,807.59,India,Delhi,New Delhi,09-02-2024,3.2
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,7,4632.09,6742.78,2110.69,India,West Bengal,Kolkata,12-03-2024,4
356788,Billy Bookshelf,Furniture,Living Room Furniture,1,4423.12,7528.92,3105.8,India,Maharashtra,Mumbai,29-06-2024,4.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,41,4190.2,6425.81,2235.61,India,Maharashtra,Mumbai,24-09-2023,4.1
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,32,8142.73,10434.43,2291.7,India,Telangana,Hyderabad,04-03-2023,4.7
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,8,9296.43,10955.61,1659.18,India,Karnataka,Bangalore,18-07-2023,3.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,49,9785.53,11391.12,1605.59,India,West Bengal,Kolkata,01-12-2023,4.2
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,44,3356.15,5211.64,1855.49,India,Tamil Nadu,Chennai,07-05-2024,4.9
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,34,4620.2,6172.46,1552.26,India,Tamil Nadu,Chennai,11-03-2023,3.8
388390,Pax Wardrobe,Furniture,Bedroom Furniture,43,3660.9,5260.44,1599.54,India,Maharashtra,Mumbai,02-02-2023,3.3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,43,6526.66,9006.98,2480.32,India,Telangana,Hyderabad,05-07-2023,4.9
872247,Bekant Desk,Furniture,Office Furniture,37,4427.98,6752.42,2324.44,India,Tamil Nadu,Chennai,19-09-2023,3.3
198247,Ledberg LED Strip,Home Decor,Lighting,21,8956.83,11999.06,3042.23,India,Karnataka,Bangalore,11-07-2023,4.1
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,18,5212.92,6703.97,1491.05,India,Telangana,Hyderabad,15-09-2024,4.1
770488,Kivik Sofa,Furniture,Living Room Furniture,9,2820.74,5921.12,3100.38,India,Karnataka,Bangalore,14-05-2023,4.4
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,35,9546.02,11826.17,2280.15,India,Telangana,Hyderabad,12-09-2024,4
207474,Markus Office Chair,Furniture,Office Furniture,9,7148.98,9126.41,1977.43,India,Telangana,Hyderabad,14-08-2023,4
126226,Lack Coffee Table,Furniture,Living Room Furniture,6,5838.56,7792.73,1954.17,India,Telangana,Hyderabad,09-09-2023,4.9
216740,Poang Armchair,Furniture,Living Room Furniture,42,7914.33,9770.37,1856.04,India,Telangana,Hyderabad,09-10-2023,4.1
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,31,4789.54,6621.23,1831.69,India,Tamil Nadu,Chennai,01-05-2023,4.9
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,25,3704.05,5054.91,1350.86,India,Delhi,New Delhi,03-02-2023,4.9
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,35,9336.95,10809.11,1472.16,India,West Bengal,Kolkata,18-02-2024,4.8
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,46,4695.09,5921.55,1226.46,India,Tamil Nadu,Chennai,30-08-2024,3.4
216740,Poang Armchair,Furniture,Living Room Furniture,35,7077.13,8365.21,1288.08,India,Telangana,Hyderabad,28-12-2023,4.4
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,4,6678.04,9408.97,2730.93,India,Delhi,New Delhi,13-06-2023,4.5
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,47,7308.22,8223.28,915.06,India,Tamil Nadu,Chennai,08-05-2023,3.2
872247,Bekant Desk,Furniture,Office Furniture,12,7817.96,8585.56,767.6,India,West Bengal,Kolkata,19-11-2023,4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,26,3993.71,6456.19,2462.48,India,West Bengal,Kolkata,16-03-2024,3.4
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,9,10705.72,13554.9,2849.18,India,Telangana,Hyderabad,27-07-2024,4.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,35,2869.37,3275.22,405.85,India,Karnataka,Bangalore,25-07-2023,4.4
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,35,7479.84,9233.88,1754.04,India,Karnataka,Bangalore,20-02-2024,4.9
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,37,4122.3,6742.65,2620.35,India,Karnataka,Bangalore,05-04-2024,3.4
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,44,6766.44,9936.27,3169.83,India,West Bengal,Kolkata,05-11-2024,3.2
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,24,2823.26,4083.41,1260.15,India,Delhi,New Delhi,29-06-2024,3.8
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,2,7261.98,8996.09,1734.11,India,Delhi,New Delhi,15-10-2024,3.5
770488,Kivik Sofa,Furniture,Living Room Furniture,20,4220.5,7209.96,2989.46,India,Karnataka,Bangalore,30-10-2023,3.1
877573,Malm Bed Frame,Furniture,Bedroom Furniture,39,8762.63,10727.4,1964.77,India,Tamil Nadu,Chennai,24-03-2023,3.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,3,3586.13,4516.57,930.44,India,Delhi,New Delhi,02-12-2023,3.7
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,21,6274.59,6946.5,671.91,India,Maharashtra,Mumbai,27-11-2024,4.2
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,31,9287.76,11380.62,2092.86,India,Tamil Nadu,Chennai,26-08-2024,3.6
770488,Kivik Sofa,Furniture,Living Room Furniture,18,4346.25,5529.43,1183.18,India,West Bengal,Kolkata,01-03-2023,4.9
126226,Lack Coffee Table,Furniture,Living Room Furniture,50,6651.65,8284.47,1632.82,India,Maharashtra,Mumbai,01-01-2024,5
